"FIPS","agreeableness","median_household_income_acs2014_5yr","perc_bach_acs2014_5yr","unemployment_rate_acs2014_5yr","HighSchoolGraduationRate_chr20","PercRural_chr20","PercHispanic_chr20","LogPopulation_chr20","median_age_acs2014_5yr","perc_female_acs2014_5yr","perc_married_acs2014_5yr","perc_aa_acs2014_5yr"
"06069",-0.782453368756,67874,3.4,14,90,24,60.6,11.027400016784668,34.8,50.02812544,52.3,1.009000141
"06071",-0.49553674137,54100,5.6,13.9,83,4.7,54,14.590999603271484,32.2,50.26614246,45.6,8.672578378
"06073",0.138880246398,63996,9.7,9.6,81,3.3,34,15.022500038146973,34.9,49.789689,47.4,5.036405842
"06075",0.263102522053,78378,26.7,7.6,71,0,15.2,13.691399574279785,38.6,49.15809483,38.6,5.742685798
"06077",-0.465635204886,53253,4.8,15,82,8.5,41.9,13.531399726867676,33.2,50.27230583,47.8,7.185935383
"06079",0.931479224513,59454,7.6,8,92,16.6,22.8,12.55679988861084,39.5,48.95909316,48.2,2.112085315
"06081",0.403629451032,91421,16,7.4,88,1.9,24.3,13.553600311279297,39.4,50.81470648,51.5,2.6361212
"06083",0.42712808428,63409,8.7,8.9,87,5,45.8,13.009300231933594,33.6,49.8627058,45,1.9629016
"06085",0.322906989824,93854,15.8,8.8,85,1.1,25.3,14.476900100708008,36.6,49.77934576,53.2,2.642312072
"06087",0.206696513739,66923,8.2,8.7,82,12,34.1,12.52180004119873,36.9,50.293597,44.1,0.920274099
"06089",0.77344589506,44556,4.5,12.2,87,29.3,10.3,12.100899696350098,41.9,50.87833296,48.2,0.985323773
"06091",NULL,43107,0,7,100,99.7,12.1,8.002019882202148,53.5,50.9440212,56.9,0.132494203
"06093",0.129442716629,37495,5.2,14.4,80,65.8,12.9,10.685700416564941,47.3,50.24739613,51.9,1.29685276
"06095",-0.648678075752,67341,5.7,12.1,81,3.7,26.9,13.009400367736816,37.2,50.21606929,47.5,14.11447166
"06097",0.645893745113,63799,5.7,9.6,81,12.4,27.2,13.122200012207031,40.5,50.92844507,47.5,1.523007788
"06099",-0.286964141517,49573,3.4,16.3,84,8,47,13.217300415039062,33.3,50.53156693,48.7,2.765142676
"06101",-0.448198758199,51527,4,14,83,14.8,31.5,11.480500221252441,35,50.28453617,53.3,2.024887711
"06103",0.179202812831,42369,1.3,16.1,88,51.5,25.7,11.065299987792969,40,50.23386638,51.5,0.497756147
"06105",NULL,36862,9.5,13,74,100,7.5,9.436280250549316,50,49.05660377,53,0.81391047
"06107",-0.332808345335,42863,2.6,13.5,86,15.5,65.2,13.051600456237793,30.1,49.92751182,48.8,1.747696782
"06109",0.371513935554,48493,4.9,15.2,86,49,12.7,10.906700134277344,48.2,47.70088505,52.1,1.873148472
"06111",0.173910249247,77335,7.6,9.4,86,3.1,43,13.65410041809082,36.9,50.43276421,50.6,1.798896852
"06113",-0.133716756038,55508,13,9.6,87,6.9,31.9,12.303199768066406,31,51.25047756,43.9,2.602835004
"06115",-0.260628912225,45470,4.1,17.3,75,26.2,28.7,11.265000343322754,32.1,49.32862481,48.8,3.254903571
"08001",-0.338684273292,57421,6.9,9.3,77,3.6,40.4,13.14579963684082,32.8,49.70534581,50.6,3.209997443
"08003",0.412109709971,31400,3.4,10.7,80,36.9,45.8,9.722149848937988,30.8,51.0955248,45.2,1.824840171
"08005",0.568335146516,62213,11.8,8.1,83,1.6,19.5,13.38659954071045,36,50.87986271,50.9,10.14624156
"08007",NULL,48186,1.4,9.2,84,59.4,18.2,9.529879570007324,48.8,49.5878668,60.8,0.535773162
"08009",NULL,38625,4.3,3.7,91,100,11,8.184510231018066,48.1,51.43239625,62.4,1.552878179
"08011",NULL,39053,1.1,10.1,82,38,32,8.67965030670166,40.9,32.4,43.3,12.06666667
"08013",0.704710452221,69407,16.7,6.9,89,8.9,13.9,12.694899559020996,35.7,49.76504591,47.7,0.924414909
"08014",0.707639566553,80430,19.7,6,NULL,0.6,12.6,11.145700454711914,37.4,50.45487658,58.2,0.999542582
"08015",1.11206099827,48528,7.8,6.1,87,37.4,10.1,9.904840469360352,48.9,47.22697423,55.2,2.301197506
"08017",NULL,53900,9.8,5.8,83,100,11.7,7.536900043487549,36.3,50.53413841,58.2,0.325127729
"08019",NULL,68531,2.6,7.3,86,100,7.4,9.170040130615234,48,48.38709677,57.5,1.426377002
"08021",NULL,37357,0.7,9.2,88,100,51.7,9.011890411376953,38.5,50.33832769,56.6,0.096665056
"08023",NULL,33594,0,15.1,86,100,60.3,8.250100135803223,50.6,47.31693684,51.1,0
"08025",NULL,31534,4.2,28.8,91,100,31.2,8.675559997558594,39.9,36.64987406,30.3,7.880532566
"08027",NULL,32261,0,12.8,93,100,5.5,8.507949829101562,57.4,48.92372485,66.7,2.129153018
"08029",-0.116382410395,42389,2,12.1,84,63.2,15.4,10.340200424194336,47.1,49.65106327,57.2,1.079728751
"08031",0.101399723225,51800,19.1,7.8,70,0,29.7,13.482099533081055,34,50.00749475,39,9.761793186
"08033",NULL,32578,40.9,8.1,92,100,6.2,7.637229919433594,46.3,47.4078341,54.8,0
"08035",0.809155939422,102626,13.4,4.7,91,10.3,9,12.744799613952637,37.2,50.39460429,64.7,0.995683703
"08037",1.08404684553,73774,14.2,5,75,20,29.8,10.914999961853027,35.1,46.03794536,52.3,1.049145176
"08039",NULL,82154,10.4,7.4,87,100,7.2,10.176600456237793,44.5,50.08706732,61.7,0.49692079
"08041",0.462159279483,57487,7.6,9.3,77,8.9,17.5,13.478400230407715,33.6,49.80571683,53.4,5.96338587
"08043",0.322878481396,40569,2.5,9.2,86,26.4,13.5,10.779399871826172,43.3,41.5409885,49.2,5.947225837
"08045",0.813957398435,57214,7.6,7.6,84,24.1,28.8,10.998299598693848,35.6,48.7245078,57.4,0.880318961
"08047",NULL,65851,13.7,5.7,81,100,7.3,8.71947956085205,43.3,48.64135325,55.3,0.359906424
"08049",0.739064048152,64109,31.9,5.5,85,82.6,9,9.6502103805542,42,45.97320072,51.7,0.628539854
"08051",0.54034269369,51371,7.7,8.8,96,58.6,9.4,9.755339622497559,34.2,45.81048829,46.9,0.496678062
"08053",NULL,55682,11.1,4.2,100,100,6,6.698269844055176,57.5,53.61653272,74.5,0
"08055",NULL,32932,2.2,14.3,87,56.1,34,8.837679862976074,52.1,50.33587786,51.7,0.625954198
"08057",NULL,45606,0,1.3,100,100,12.6,7.243509769439697,46.5,46.00431965,62.3,0.07199424
"08059",-0.241020873229,69698,12.1,7,85,6.9,15.5,13.271200180053711,40.4,50.30100959,52.7,1.074589591
"08061",NULL,39375,15.7,3.2,100,100,8.9,7.2320098876953125,40.4,53.23383085,52.1,0.781805259
"08063",NULL,41495,3,6.5,89,48.7,19,8.876680374145508,38.4,44.33637035,51.5,3.435114504
"08065",NULL,46174,14.4,6.5,55,31.1,35.9,8.964949607849121,39,45.93078922,49.4,0.519764738
"08067",0.428529538259,58456,10.8,6,80,59.9,13,10.938599586486816,38.5,49.19215179,49.5,0.388223876
"08069",1.00743191393,58844,11.7,7.5,83,11.7,11.7,12.767200469970703,35.5,50.24194455,50.9,0.946585965
"08071",NULL,45707,1.8,9,83,40.8,41.2,9.582110404968262,44.6,48.63750085,51.3,1.298262222
"08073",NULL,43701,2.2,7.9,81,100,14.1,8.632309913635254,38.7,40.29659465,43.3,12.17502746
"08075",0.0707373936618,41749,0.6,11.8,87,29.2,16.3,9.977109909057617,37.1,45.27959653,44,1.269686781
"08077",0.349280521106,48610,3.8,9.2,78,12.7,14.8,11.939499855041504,38.2,50.27693225,51.8,0.718600221
"08079",NULL,47986,18.2,0.6,NULL,100,6.4,6.654150009155273,61.2,50.14204545,67.4,0.710227273
"08081",NULL,50123,2.1,5.5,78,27.4,15.7,9.487059593200684,36.7,47.57639621,54.2,0.188167996
"08083",NULL,43431,1.5,9.6,75,67.2,12.7,10.171899795532227,43.1,50.6120693,53,0.293323947
"08085",0.731646817157,44885,4.2,9.9,79,45,20.7,10.650500297546387,43.5,51.02360279,59.7,0.675064204
"08087",0.431926792754,46223,2.8,5.8,82,32.5,36.3,10.259699821472168,36.5,50.31402159,54.1,2.635664385
"08089",0.229171758633,32594,7.6,11,92,34.4,42.1,9.821840286254883,39.8,50.5076956,50.4,0.459598119
"08091",NULL,60701,3.1,10.5,97,100,6.5,8.483220100402832,52.5,50.81641659,60.4,0
"08093",NULL,60800,1.2,6.7,87,100,6.2,9.828550338745117,48.4,47.47743292,60.2,0.043279337
"08095",NULL,44390,1.8,6.1,81,100,20.6,8.363109588623047,42.1,48.20980616,59.3,0.319270239
"08097",0.349850918796,71060,17.2,7.8,96,44.2,10.1,9.795350074768066,43.3,46.70866324,42.8,1.704906664
"08099",0.354904390554,35408,3.9,9.9,95,37.9,38.6,9.406240463256836,37.4,49.94740675,53.3,0.412654746
"08101",0.0353372776719,41974,6.1,11.1,85,14.2,43.1,12.028900146484375,38.8,50.75299987,46.1,2.098819958
"08103",NULL,63910,13.4,4.1,95,100,10.3,8.753999710083008,36.8,48.71642677,60.1,0.4748479
"08105",NULL,38673,3.6,8.8,85,62.5,44,9.328120231628418,40.6,49.89864865,53.7,0.405405405
"08107",-0.810979327748,61095,8.6,6.3,93,45.2,7,10.155500411987305,39.9,47.43896193,52.4,0.507939218
"08109",NULL,33398,6,11.4,68,100,35.9,8.83098030090332,45.2,49.00982128,50.8,0.386411206
"08111",NULL,37679,0,18.5,NULL,100,12.3,6.635950088500977,45.3,43.33843798,40.4,0
"08113",1.04081314909,59490,36,5.7,97,100,10.7,9.01078987121582,40.1,47.36080032,47.1,0.223772542
"08115",NULL,43864,0,8,70,100,16.7,7.741970062255859,49.3,52.17758985,51.3,0.422832981
"08117",0.978704281233,64521,20.8,5.7,95,19.5,14.6,10.342000007629395,36.6,45.49891159,48.9,0.69868689
"08119",1.07832811796,62559,4.6,9.1,83,62.6,6.8,10.129899978637695,48.8,49.41574284,60.7,0.90313744
"08121",NULL,44271,0,5.5,87,100,10.5,8.49882984161377,44.1,47.75151642,61.7,1.02489019
"08123",0.502295447697,58100,6.7,7.5,85,20.5,29.6,12.658100128173828,33.7,49.80457697,54.6,1.083503731
"08125",NULL,43279,2.1,2.6,85,64.9,23.9,9.212340354919434,36,51.71256539,51.7,1.026552167
"09001",-0.403388879657,83163,16.3,9.6,90,4.6,20.2,13.757699966430664,39.6,51.32148381,51.2,11.050133
"09003",-0.827586228418,65499,13.8,10.3,84,5.4,18.5,13.70199966430664,40,51.56935681,46.5,13.29144816
"09005",-0.0160622019377,72068,11.8,7.6,89,41.4,6.7,12.106900215148926,45.4,50.83767903,54.7,1.577779911
"09007",-0.301737715723,77931,11.9,6.6,96,24.5,6.4,11.999600410461426,43.9,51.11155412,52.2,4.861841072
"09009",-0.819132810285,61646,13.4,10.4,86,3.6,18.6,13.66189956665039,39.6,51.80119748,45.1,12.71566406
"09011",-0.459518270173,66693,12.3,8.4,89,25.8,10.9,12.494199752807617,40.6,50.00237165,49.2,5.655468838
"09013",0.0513274031879,79988,7.8,7.5,91,38.2,5.7,11.924500465393066,38.3,49.71264557,48.1,2.962870523
"09015",-0.352441219157,59218,7.3,10.6,83,49.8,12.3,11.67020034790039,40.2,50.38162113,47.8,2.198137689
10001,-0.680390264921,55169,7.2,9.6,90,27,7.4,12.092599868774414,36.8,51.82024994,48.6,24.26183894
10003,-0.565428696583,64857,11.9,8.2,88,4.6,10.3,13.23449993133545,37.3,51.61785559,45.9,24.09763926
10005,-0.0464436557731,53505,5.4,8.9,89,41.3,9.3,12.342700004577637,46.5,51.33873572,50.6,12.69234356
11001,-0.269312678362,69235,24.1,10.6,72,0,11.3,13.462300300598145,33.7,52.65694232,26.4,49.56922125
12001,0.088535693737,42045,16.1,8.5,84,21.2,10.3,12.505999565124512,30.5,51.64423119,36.9,20.21059823
12003,-0.28565663871,46865,6.2,9.8,81,59.5,2.7,10.252599716186523,36.3,47.82865802,49.8,14.22552389
12005,0.219422825948,47274,6.4,9.8,79,12,6.7,12.12969970703125,39.7,50.49714431,50.2,10.43540592
12007,0.23669261447,40481,5.3,14.5,81,75.5,4.3,10.230299949645996,40,44.21820557,42.3,19.77714866
12009,-0.144036653981,48483,7.8,12.1,86,5.1,10.7,13.299400329589844,46.3,51.10796133,49.4,10.20712673
12011,-0.678142445606,51574,8.4,11.3,81,0,30.4,14.484000205993652,39.8,51.46372246,43.5,27.48242822
12013,NULL,34053,3,10.1,81,67.5,5.7,9.587889671325684,39.1,45.48679812,44.6,13.2837552
12015,-0.465759091963,44265,4.7,12.6,90,8.9,7.4,12.128100395202637,56.9,51.39349437,55.5,5.776244093
12017,0.0798628886706,38109,3.9,14.1,80,34.5,5.9,11.904500007629395,55,51.70886665,54.6,3.068590766
12019,0.0675604874321,59103,5.7,11.6,88,15,10.3,12.28339958190918,38.7,50.91959686,53.7,9.581357637
12021,-0.176098193155,56250,5.9,9.2,89,8.5,28.2,12.843899726867676,48,50.7791338,54.1,6.746712749
12023,-0.162460937283,39194,1.1,16.9,71,62.1,6.4,11.163399696350098,40.4,48.44521297,44.3,17.81206586
12027,-0.282501317653,36114,1.3,10.7,65,46.2,31.9,10.531800270080566,39.2,43.57625413,44.3,13.01710507
12029,NULL,35000,0,8.3,89,77,4,9.723159790039062,45.9,45.71481688,47.4,10.08241928
12031,-0.26149119025,47582,8.8,11.1,80,2.9,10.1,13.764399528503418,35.9,51.52608572,43.7,29.44933295
12033,-0.450948363135,44883,6.1,10.9,80,8.3,5.8,12.661999702453613,37.2,50.32670282,41.7,21.97771121
12035,-0.481826144372,47733,2.8,10.4,81,10.3,10.5,11.626899719238281,48.9,52.07956052,55.4,11.14899386
12037,NULL,37815,1.7,11.2,79,68,5.6,9.370420455932617,41.5,41.74114816,46.9,15.44345136
12039,-0.586076235031,36146,4.6,13.1,53,65.4,10.5,10.734100341796875,40.2,49.96479249,40.9,55.16696895
12041,NULL,40984,1.7,14.8,93,83.9,6.1,9.812250137329102,41.3,47.5926363,51.1,6.15411848
12043,NULL,33609,0.1,13.9,85,70.6,21.1,9.526900291442871,43.1,44.10159212,41.6,13.13115997
12045,NULL,40964,4.3,12.8,85,77.1,4.6,9.690540313720703,43,41.42323047,45.7,18.370192
12047,NULL,35629,0,17.2,68,63.5,9.8,9.568710327148438,40.3,39.8728052,35.4,33.58219273
12049,0.0197512584131,36094,1,13.3,73,47.8,44,10.212599754333496,33.4,45.1776834,44.4,7.328759665
12051,-0.481039717375,36504,0.6,14,86,37.9,54.3,10.63479995727539,33.3,46.16006257,43.3,12.28623566
12053,0.207983463146,40457,4.5,15.8,87,19.4,14.2,12.159299850463867,48.4,52.10423955,53.1,5.30001381
12055,-0.0668781843574,35911,1.5,14.9,73,21.1,20.8,11.565699577331543,51.9,51.42935651,53.1,9.406580434
12057,-0.320972949134,50122,9.2,10.1,83,3.5,29.2,14.178000450134277,36.4,51.21469006,45.2,16.68831291
12059,NULL,36236,4.8,12.3,70,78.8,3,9.87699031829834,42.1,46.53259713,48.4,6.919608936
12061,-0.289704397318,44645,5.2,13.6,88,5,12.7,11.96660041809082,50.2,51.88052626,51.8,9.037170553
12063,0.194178972092,36310,3.9,13.7,73,75.4,5,10.785300254821777,41.1,44.4801955,41.5,26.31911211
12065,NULL,42866,0.9,12.9,56,100,3.9,9.567170143127441,44.9,46.66899198,46.6,36.56784095
12067,NULL,35720,2.9,14.1,88,100,14.2,9.074749946594238,35.6,40.50561161,42.5,17.44700147
12069,0.103054678382,45465,6.1,10.9,78,19.3,16,12.784099578857422,46.2,51.63994623,55.9,9.706894856
12071,-0.11933886868,47908,5.7,11.9,79,5.8,21.9,13.534000396728516,46.4,50.95605926,50.6,8.600518258
12073,-0.278665887584,46620,12.5,11.2,90,12.3,6.6,12.586199760437012,29.9,52.47577274,38.1,31.00661488
12075,-0.519212397893,35483,2.1,13.9,79,92,8.6,10.615699768066406,46.1,50.52550116,48.8,9.199390868
12077,NULL,38990,5.7,17,91,100,7.2,9.042750358581543,37.1,37.93061913,41.2,17.10431221
12079,NULL,33520,0,13.4,81,80,5.6,9.8270902633667,41.4,47.6535633,44.8,38.78101688
12081,0.0663584814237,49228,5.4,9.8,82,5.8,16.7,12.886300086975098,46.3,51.65227489,52.9,8.961707956
12083,-0.49860996083,39339,3,12.9,77,31,13.6,12.793800354003906,47.8,51.99464709,50.8,12.62235976
12085,-0.1670197383,51703,8.1,11.1,84,8.5,13.9,11.98859977722168,50.5,50.6033757,52,5.681620762
12086,-0.675360531767,43099,8.5,11.2,81,0.4,69.1,14.831299781799316,38.8,51.46587995,41.2,18.80319633
12087,-0.054835924594,55449,4.8,7.1,80,8.7,24.9,11.225600242614746,46.7,46.90591426,45.6,6.416870546
12089,-0.0919131421646,55256,6.6,10.2,91,48.1,4.5,11.360099792480469,43.8,50.96772471,55.7,6.579193251
12091,0.0327655019419,55768,7.7,8.1,87,12.1,9.7,12.241800308227539,37.1,49.54334758,51.2,9.235173348
12093,0.138962157513,35490,2.4,14,72,36.5,25.5,10.634300231933594,39.6,46.25869333,46.1,8.764404284
12095,-0.18397726309,47556,10.6,10.4,84,2,32.3,14.138099670410156,34.2,50.79346565,43,20.77882692
12097,-0.447539006832,44551,7.1,11.3,87,7.8,55.3,12.815799713134766,35.7,50.94438053,46.8,11.23030309
12099,-0.0678023911215,52878,7.9,10.8,86,1,22.9,14.211600303649902,43.9,51.62838815,46.8,17.74266891
12101,0.322114227367,44518,5.1,11,82,9.5,15.8,13.198599815368652,44.2,51.42412929,51.7,4.753725581
12103,-0.0345728285729,45574,7.7,9.7,83,0.3,10,13.790499687194824,46.9,52.05387933,44.1,10.34009708
12105,-0.0321042662857,43063,4.6,11.9,78,13.5,23.6,13.470199584960938,40.3,50.99631797,49,15.05386969
12107,-0.428655619434,32714,0.8,12.3,72,56.2,10.2,11.21399974822998,43.9,50.58408821,46.8,16.19734667
12109,0.461202388361,65575,9.2,7.2,90,23.8,7.2,12.446100234985352,42.6,51.46114591,55.4,5.39080245
12111,-0.672978717597,42665,4.8,13.5,91,3.4,19.5,12.67959976196289,43.3,51.15216136,49.7,19.11031452
12113,-0.260092817058,58199,7.8,9.6,87,21,5.7,12.097100257873535,39.4,49.06913549,54.7,5.339989889
12115,-0.827382217963,50304,5.8,9.8,86,4.3,9.3,12.963899612426758,53.5,52.2450277,53.1,4.569136619
12117,0.051854716092,57875,10.3,10.3,89,3.2,22,13.055899620056152,38.9,51.69750194,46.1,11.46354727
12119,0.387604625713,49874,1.8,11.3,85,35,5.7,11.765700340270996,64.5,48.68091179,63.4,8.745709106
12121,0.18874067631,37879,1.8,11.9,93,83.2,9.6,10.69629955291748,41.4,49.22126993,48.1,13.316745
12123,NULL,36907,1.5,11.4,70,69.3,4.5,9.981510162353516,41.2,43.03217276,43.6,21.59100926
12125,NULL,41476,0.4,11,81,67.4,5.7,9.611800193786621,40,34.04115874,35.1,20.09437672
12127,-0.187005058723,41714,5.8,10.5,77,9.9,14.5,13.213199615478516,46,51.26688191,46.7,10.4476924
12129,-0.00600359332583,53143,0.2,8.7,88,61.7,3.8,10.387800216674805,39.8,44.31081735,49.8,14.99919394
12131,0.671709816595,44468,1.6,8.3,83,63.1,6.4,11.175700187683105,43.3,49.26583767,51.9,5.468601373
12133,0.077402195999,38563,0,12.7,78,84.6,3.7,10.121800422668457,40.6,45.83130576,47.3,14.76074615
13001,-0.0331470998845,38461,0,8,89,71.4,10.2,9.825900077819824,38.3,50.18728625,48,18.73405353
13003,NULL,30403,0,9.2,88,100,25,9.023650169372559,35.1,50.60865373,50.7,16.94588405
13005,NULL,37698,6.1,5,94,69.3,8.7,9.322330474853516,36.3,49.70525188,53.3,15.67524116
13007,NULL,45526,0,7.1,78,100,6,8.036569595336914,44.3,51.88509874,48.8,46.43925793
13009,0.515350970076,31758,6.2,9.4,92,35.1,2.2,10.71049976348877,34.2,50.18973263,35.5,41.30937323
13011,NULL,42826,1.5,9.1,93,93.8,7.1,9.85155963897705,39.5,48.68155266,59.2,2.866189878
13013,-0.0390113841299,53256,3.7,11.2,86,30.1,11.5,11.299799919128418,34.4,50.47056002,53.5,11.83384364
13015,-0.0280167016971,48306,3.1,10.5,88,35.2,8.8,11.574999809265137,37.2,50.54926517,53.8,10.70248385
13017,-0.430733811104,30643,1.2,12,80,34,6.2,9.728360176086426,38.6,51.22813016,43.3,34.99743546
13019,0.195821324433,31812,2.2,15.8,79,76.1,4.9,9.86536979675293,38.6,50.9088052,52.3,10.84280551
13021,-0.704912934345,36614,6.7,12.7,79,14.4,3.4,11.938799858093262,35.5,52.75739675,38.1,52.46365235
13023,-0.243898751085,35507,1.8,7,92,51.6,3.1,9.460169792175293,37.3,52.06784387,39.5,28.39993804
13025,NULL,36301,0.2,12.9,83,99.4,2,9.846759796142578,38.7,50.0568705,52.8,4.051345935
13027,NULL,31686,2.1,17.8,87,71,5.9,9.649430274963379,41.3,51.02118483,45.5,35.48775847
13029,-0.39886589333,65123,3.1,8.7,88,52.3,7.3,10.548199653625488,35.3,50.290508,58.1,15.04116825
13031,-0.357476587616,35642,7.2,9.6,85,48.3,4.1,11.255399703979492,26.1,50.37670281,37.5,28.24854045
13033,-0.545593931343,33299,3.7,9.6,89,75,3.3,10.017800331115723,36.1,51.71594053,40.7,50.12102351
13035,-0.354133890669,47385,2.2,12.8,81,77.9,3.5,10.093799591064453,38.5,46.6785973,47,27.99437556
13037,NULL,26309,0,7.7,89,100,5,8.756529808044434,38.4,40.20461139,34.1,60.28401283
13039,-0.28934981504,52799,3.6,10.5,93,31.4,7,10.890700340270996,31.6,48.64922939,57,18.91860215
13043,-0.0572725902223,30518,6.2,9.7,91,67,12.3,9.290630340576172,37.9,51.00397974,44.1,24.53871201
13045,0.0212466061421,45009,5.8,13.1,90,41.8,7.2,11.679499626159668,33.9,51.32383438,47.8,18.17612986
13047,0.308657865067,50180,6,9.4,88,28.1,3.1,11.11870002746582,39.1,51.19852205,56.3,2.671079978
13049,NULL,41059,0.7,16.8,87,51,4.7,9.470239639282227,38.7,43.28905176,41,26.10322187
13051,-0.586895286093,46987,7.6,9.5,87,4.5,6.6,12.574899673461914,34.2,51.73899304,40.6,39.70134724
13053,NULL,48488,8.3,18.1,82,29.5,16.1,9.27649974822998,23.3,35.29461422,46,19.03596151
13055,-0.170519581853,32496,4.4,10.9,86,57.6,5.4,10.118200302124023,40.4,48.04583268,46,11.30905666
13057,0.638933381055,67371,6.2,7.6,88,17.1,10.8,12.445699691772461,37,50.74588535,57.6,6.358160134
13059,0.339642976962,33430,13.9,9.8,80,5.9,10.9,11.754500389099121,26.4,52.45193473,30.2,26.41605602
13061,NULL,21300,0,20.4,NULL,100,1.7,7.96796989440918,38.4,50.67524116,35.3,64.14790997
13063,-0.739066516004,40314,5.3,15.8,72,0.9,13.3,12.576299667358398,32.3,52.3618486,35.6,66.55905473
13065,NULL,29125,11.2,9.2,99,60.4,5.9,8.802069664001465,36.5,51.51246864,42.1,26.8555408
13067,-0.122588464273,64657,13.2,9.1,85,0.2,13.2,13.53689956665039,35.9,51.50426,51,26.15922812
13069,-0.357014562096,34523,3.4,10.6,85,66.6,12,10.671099662780762,35,48.94870422,43.6,27.47805435
13071,-0.043399783903,32233,2.8,9.6,81,58.9,19.7,10.727499961853027,35.2,50.49687955,47.7,23.31528475
13073,-0.25379739868,68516,7.7,7.3,91,16.2,6.9,11.946599960327148,36.5,51.28133452,57.4,16.37101283
13075,-0.241022957619,34230,1.1,9.3,90,59.4,5.7,9.750450134277344,36.7,51.47998359,54.2,27.5013188
13077,-0.039444043238,61662,6.9,7.9,85,32.9,7.1,11.890399932861328,37.3,51.06567544,57.6,17.73868314
13079,NULL,41910,9.1,12.5,83,100,3.5,9.41882038116455,42.7,49.22622846,50.5,22.69463944
13081,-0.465766773565,36280,1.6,16.8,88,47,3.5,10.025699615478516,38.3,52.54881853,45.7,43.0714011
13083,0.128788101531,44992,1.1,8.8,92,72.1,2.3,9.69437026977539,39.9,50.86191254,56.7,0.943567411
13085,0.918388018291,54457,4.5,9.9,95,80.3,4.8,10.129899978637695,41.5,50.34666667,58.5,0.44
13087,-0.307878870105,31090,5.1,9.2,84,56.5,6.3,10.187700271606445,38.3,51.29053366,45.7,41.53700742
13089,-0.692113824501,50799,10.3,13,76,0.3,8.6,13.536499977111816,34.9,52.27062226,38.2,53.82113591
13091,-0.847496917092,34812,1.6,9.6,93,72.2,3.6,9.938130378723145,39.8,47.63866136,45.3,28.89772993
13093,-0.494617962394,28251,0.7,9.4,83,53.7,6.9,9.525589942932129,41.3,44.89372014,37.6,51.72748044
13095,-0.374701350791,31458,3.6,18.4,87,14,2.9,11.421299934387207,34.1,53.51368623,34.2,67.55671531
13097,-0.16309362421,52997,5.4,11.5,86,15.8,10,11.886799812316895,35.6,51.98575205,48.7,41.27683524
13099,-0.529378373712,35000,4,8.4,91,66,2.3,9.234740257263184,40.3,52.99193397,41.8,50.11254924
13101,NULL,32667,1.8,8.1,95,100,30.1,8.294050216674805,34.9,52.53857641,55.9,1.543056247
13103,0.216914382037,63903,0.8,7.1,91,67.1,4.8,11.0378999710083,35.9,50.55987182,53.8,13.88966519
13105,-0.13700548839,35170,5,12.2,82,70.6,5.9,9.858489990234375,41.6,52.59469889,51,30.37473342
13107,-0.395170676495,33142,5.4,14.8,84,66.9,4.5,10.026200294494629,36.7,51.00083586,43.5,33.80845541
13109,NULL,37804,1.7,12.2,82,61.3,11.9,9.279959678649902,35.8,52.19911667,44.9,30.37357379
13111,0.829139343014,35441,3.9,14.5,94,100,2.5,10.16450023651123,49.6,51.35832769,57.5,0.241198375
13113,0.57306499727,79993,11,8.5,89,18.2,7.4,11.639200210571289,43.2,51.58713981,59.8,20.53831187
13115,-0.160542875292,41046,7.1,12.1,93,36.8,11.3,11.491999626159668,38.1,51.6433341,49,14.54558692
13117,0.772816712512,87657,9.9,7.3,94,9.9,9.7,12.374199867248535,37.6,50.25249057,62.4,2.969141215
13119,0.326009017693,35878,2.3,8.6,91,88.9,4.6,10.04419994354248,40.3,50.95460523,54,9.246746179
13121,-0.506360512797,56642,14.6,11.1,86,1.1,7.3,13.864399909973145,34.6,51.33471203,38.8,44.09864543
13123,0.414420230555,39581,3.7,11.1,84,87.6,11.9,10.335800170898438,44.4,49.30206392,57.9,0.998558419
13125,NULL,40089,2.5,9.2,88,100,1.9,8.00469970703125,40.5,50.71289695,56,7.712248866
13127,-0.372241712734,45588,5.7,11.3,95,20.6,6.8,11.352999687194824,40.5,52.82503676,49.2,25.75830584
13129,0.0505710127869,42414,4.2,9.5,96,51.6,16.3,10.962800025939941,36.6,50.57306076,54.5,4.634786045
13131,0.24894113684,31653,1.6,11.6,91,62.4,11.7,10.116499900817871,38.5,50.50913269,49.5,28.32124886
13133,-0.238696145084,41390,7.7,10.6,90,82.7,6.2,9.781209945678711,47.3,50.9697344,51.8,37.05373687
13135,-0.0292930959659,60329,9.4,9.5,84,0.5,21.5,13.740599632263184,34.3,50.90352468,53,24.74886918
13137,0.746619334216,40689,3.7,8.8,92,58.8,15.1,10.722999572753906,38.9,52.93710489,52.8,3.809238152
13139,0.730166895977,51036,4.1,9.2,89,20.6,29,12.21679973602295,35.2,50.05719898,52.7,7.544329207
13141,NULL,24552,3.7,18,83,61.6,2.4,9.029780387878418,43,45.56010174,30.3,73.11732832
13143,0.0551878467668,41482,6.1,12.8,96,77.4,1.8,10.293299674987793,39.7,51.16059237,53.7,5.206035781
13145,-0.291612815958,69060,6.2,8.5,92,96.7,3.8,10.447999954223633,43.1,50.2965672,57.7,16.65386152
