FIPS,COMPONENT_0,COMPONENT_1,COMPONENT_10,COMPONENT_11,COMPONENT_12,COMPONENT_13,COMPONENT_14,COMPONENT_15,COMPONENT_16,COMPONENT_17,COMPONENT_18,COMPONENT_19,COMPONENT_2,COMPONENT_20,COMPONENT_21,COMPONENT_22,COMPONENT_23,COMPONENT_24,COMPONENT_3,COMPONENT_4,COMPONENT_5,COMPONENT_6,COMPONENT_7,COMPONENT_8,COMPONENT_9
12083,-0.0006673622773468,-0.001732740599669,-0.0014475698948256,2.08269201764e-05,9.85766867181e-05,-0.0003894931623852,-0.0004164563754638,-8.33894332073e-05,0.0013669481718773,8.2351030989e-06,0.0001519736032904,-0.0001146236934452,-0.0019921756807529,0.0004457921868915,4.85202689978e-05,-0.0003686669992456,-2.4927962944e-05,0.0008483941754362,-0.0012313579080311,-0.0016568127640755,-0.0012178229237745,-0.0002823660180026,-0.000491933833337,-0.0005196286812841,-0.0001912979958837
12085,-5.2692414928e-06,-0.0019110382307336,-0.0015507981502024,5.48642572984e-05,-5.35794461785e-05,-0.0001950483778182,-0.0002790579143549,6.2241344107e-06,0.0014851310225784,1.007895448e-06,0.0001800207030634,-1.55705265826e-05,-0.0019359164055013,0.0005292949756467,-3.10831382171e-05,-0.000352818039765,-5.8801012162e-05,0.0010303087554809,-0.0013065484092418,-0.0014776094652128,-0.0010802971047775,-0.0003554540484127,-0.0004755897952399,-0.0004971927515722,-0.000209799444356
12086,-0.0009196232550462,-0.0014430364152644,-0.0018518545941786,-0.0001555114682237,-0.0001795797788346,-0.0004228924357084,-0.0004553522941814,6.78792612525e-05,0.0015053740273303,-3.50530584176e-05,6.15364840415e-05,-2.01403213124e-05,-0.0016184253156166,0.0003631000606296,-3.29984145433e-05,-0.000391813416978,3.4161354998e-06,0.0009672608257669,-0.0010541928353463,-0.0014020768876477,-0.0008843936673549,-0.000272460678466,-0.000554377037599,-0.000506117795644,6.8625818603e-06
12087,0.0007607169487349,-0.0017622615141106,-0.0012993661846868,0.0001545875249897,-0.0001000480578596,-0.0003679807243056,-0.0003920645400538,0.0002594659628758,0.0015486822699189,-0.0001174307148817,0.0002334144505227,0.0002061292224409,-0.0018280050041975,0.0006562001536632,0.0001106127835014,-0.0003791579981347,-0.0002784225528897,0.0011388774670424,-0.0014909907002217,-0.001567286474324,-0.0012205505489443,-0.0001865692918654,-0.0006819356678841,-0.0001548505165078,-6.5188099968e-06
12089,-0.0008555489417327,-0.0024420713519805,-0.0016938597836716,-0.0001179529148825,-0.0001288002673172,-0.0001567039363906,-0.0003938440508729,-5.05249848044e-05,0.0015678110903947,-6.33475402186e-05,0.000113360037551,-3.2774840739e-06,-0.0019429743139652,0.0004348763180675,3.03832493212e-05,-0.0003671207963641,9.39330016008e-05,0.0010223841535058,-0.0010319279847595,-0.0011517863173005,-0.000980975333409,-0.0002158997529636,-0.0004392115826916,-0.0004163310457366,2.064781695e-06
12091,-0.0002155116762678,-0.0019411545564145,-0.0014235401504379,-4.32057697154e-05,-2.52602522297e-05,-0.0003089865125696,-0.0003960345902989,-4.54267577648e-05,0.0014010407608305,-6.86786921163e-05,0.0002577516333309,1.1239716736e-05,-0.0020743330373845,0.0005725768150098,3.36852213331e-05,-0.0003430744343422,-5.88603943959e-05,0.0009690835772662,-0.0013065561589152,-0.0014228478842274,-0.0010737679350288,-0.0002299115885263,-0.0005053743238525,-0.0004518524499302,-9.30331331098e-05
12093,-0.0007091505925909,-0.0019460475000597,-0.0014949704794491,-5.56895142517e-05,9.08035001438e-05,-0.000262882136671,-0.0004164332307799,-3.13363231353e-05,0.0014837517038613,-4.87931829189e-05,0.0001222133937474,-3.0266004744e-06,-0.0020128673310047,0.0004375458732789,4.20006678591e-05,-0.0004242876347442,5.25207372381e-05,0.000913207554675,-0.0012760874936944,-0.0012987760983077,-0.0012479018894731,-0.000132959100558,-0.0005631883825728,-0.0005153522549064,-0.0001963012202793
12095,-0.0003316355049593,-0.0015261286074532,-0.0015397886915141,-0.0001254514830864,-3.98280937229e-05,-0.0004420841129329,-0.0004371323820445,5.50632739803e-05,0.0012950644665329,-6.39785052082e-05,0.0001273346240459,-7.39703509747e-05,-0.002018744363001,0.0004472476681247,-1.29341413666e-05,-0.0003260742363472,-8.88843205012e-05,0.0010056220027195,-0.0013443902999731,-0.0015569672165412,-0.0010939578313165,-0.000375140421189,-0.0005116652554762,-0.0006025429135025,-8.43290008143e-05
12097,-0.0010412711018698,-0.0015952380368762,-0.0017033559998661,-5.73484953356e-05,-6.22215366803e-05,-0.0004341554777359,-0.0003616821845928,-3.5179724183e-06,0.0014263362275719,-0.0001457638778031,7.30697147045e-05,-0.0001079007835345,-0.0019572254975767,0.0004488744832778,-3.9305922066e-06,-0.000323481522332,2.94910237975e-05,0.0009020561845095,-0.0011285053587021,-0.0016670802402258,-0.0012374404972367,-0.0003284233711564,-0.0005927278519557,-0.0005047060720104,-0.000199411802395
12099,0.0001538794339242,-0.0015209816769465,-0.0015429024176725,-2.7144975034e-06,-4.20335711781e-05,-0.0003389003994477,-0.0003477147226997,8.92054939821e-05,0.0013572616611456,9.738554713e-06,0.0002135416955362,2.23172784832e-05,-0.0018799132217191,0.0005386951345711,-4.30548230683e-05,-0.0003729490983304,-0.0001425636139383,0.0009940119973664,-0.0015830369703352,-0.0015392609212198,-0.0011150092165038,-0.0003614944935482,-0.0004654516948291,-0.0005692395874394,-0.0001146889634478
12101,0.000239059566513,-0.0018965324697195,-0.0014547301173327,6.98079150714e-05,0.0001602245963429,-0.0003146885586613,-0.0003461743457904,-1.16582384073e-05,0.0012473424193047,-4.8057465117e-06,0.0002532072388644,-6.72926198598e-05,-0.0019500474091972,0.0005899566296174,8.20923268483e-05,-0.0003514788049642,-8.15422244977e-05,0.0009068366740617,-0.0012470277713015,-0.0014413853317455,-0.0013142030764454,-0.00031953717088,-0.0003838216556188,-0.0005120684794701,-0.0002087893088679
12103,0.0003016714007447,-0.0017107209730965,-0.0015156092391133,-8.0430112879e-06,-2.20819937543e-05,-0.0002201716861544,-0.0004233434785101,8.17208891383e-05,0.0013363883200671,7.86888619829e-05,0.0002527646195355,-6.4346622695e-05,-0.0018082007140288,0.0005193664227173,1.2768917992e-05,-0.0003423000429748,-0.0001041971038741,0.0009952531490711,-0.0013076880914232,-0.0014733651340048,-0.0011488572586132,-0.0003800185541986,-0.0004362269985645,-0.0005460718342109,-8.60094482467e-05
12105,-0.0007069038398457,-0.0016523623398729,-0.0015430768412674,-0.0001279971011717,6.97286179336e-05,-0.0003592633504432,-0.0004428192899631,-8.54982024476e-05,0.0013783706373404,-5.54141980384e-05,0.0001474898064877,-0.0001091503569761,-0.0020785273706987,0.0005123264757322,2.6835927641e-06,-0.000311994304128,2.4933970398e-06,0.0008730876365815,-0.001384569652682,-0.0014600433599626,-0.0010801593824635,-0.0002697680689652,-0.0004825604045428,-0.0005540345195976,-0.0001306299718024
12107,-0.001447861451893,-0.0016662077270295,-0.0016653638438591,-0.0001387485007721,0.0001460366587289,-0.0001677331644561,-0.0004679166598966,-0.0001738636749268,0.0014163347543104,0.0001316458751235,6.1933499927e-05,-9.40891792111e-05,-0.0018507533045167,0.0004773707330903,2.68937994011e-05,-0.0003988434533048,0.0001400673133073,0.0009636496026513,-0.0013483055930294,-0.0014877081746364,-0.001182759415634,-0.000300781753261,-0.0005834930165416,-0.0006010774013195,-0.0001810475800027
12109,0.0004438519633307,-0.0019397151952963,-0.0014097001563872,-2.20541019776e-05,4.77589731778e-05,-0.0003113536192322,-0.0003803633348312,-5.09825744407e-05,0.0013873141829912,-2.5959798776e-06,0.0002777344387206,-3.43391330327e-05,-0.0020941076137076,0.0005803820031609,4.06264052111e-05,-0.000356522041008,-8.36729893555e-05,0.0009490717955455,-0.0013416914860316,-0.001300665454686,-0.0010973461827593,-0.00025366083607,-0.0004756573597554,-0.0005385572419306,-8.33796450514e-05
12111,-0.0009156585965158,-0.001161567936708,-0.0015772885289307,-6.34511478095e-05,0.000195256820023,-0.000432176124377,-0.0004687964213573,-4.97505845521e-05,0.0013772208289344,2.7476783916e-05,9.72249927715e-05,-0.0001338795527164,-0.0019475820765623,0.000512883088175,-8.02499175162e-05,-0.0002406243984981,-1.84430650448e-05,0.0008827861037946,-0.0015641310451469,-0.0018146590602304,-0.0011062042546916,-0.0003893855867242,-0.0005697003298802,-0.0006693133200772,-0.0001758457037221
12113,-0.0004749865520541,-0.0022921304107121,-0.0014973519367476,-6.39967065342e-05,-1.10952845323e-05,-0.0002161335789901,-0.0004061508257639,-6.59447513611e-05,0.0014943667290373,-5.87862197561e-05,0.000221267807202,5.08410291187e-05,-0.0020813596028351,0.0005472871894482,3.11225043653e-05,-0.000394779756886,3.48421592375e-05,0.0009246355799824,-0.0010181437340904,-0.0013591439573941,-0.0009871842088206,-0.0002307503611556,-0.0003313226996856,-0.0004297975858262,-8.92808664747e-05
12115,-0.001425483408187,-0.0019090796185747,-0.0018839546976266,-0.0002028450894789,-0.0003626914350767,-6.16229250563e-05,-0.0004383457738361,-6.29864748659e-05,0.001749183424322,0.0001303530153129,5.85525387799e-05,6.38839627123e-05,-0.0012101055011177,0.0002068940987348,-1.70779397349e-05,-0.0003595761773457,0.0002138930448926,0.0009941466106098,-0.000275789653539,-0.0010374305922931,-0.0009301568340954,-0.0002372789685305,-0.0007918278388482,-0.000585984196171,9.38278154786e-05
12117,2.0672807774e-06,-0.0016218322370461,-0.001293417872394,0.0002383106649098,-6.46762179943e-05,-0.0004564553927586,-0.0003151837664799,-0.0001023602961493,0.0012054141708358,-8.54153266012e-05,4.71124295396e-05,5.7457183792e-06,-0.0015307698329389,0.0004149615178848,-8.69509187155e-05,-0.0004350220764703,-0.0002352010347774,0.0009096444128994,-0.0008993066067285,-0.0010541841710757,-0.0007781700402419,-0.0002871972654624,-0.0006312187742046,-0.0005156140434023,-0.0003663679811296
12119,0.0001263293585047,-0.0018469359173785,-0.001399100888212,7.5969041949e-05,4.04013501722e-05,-0.0002585045198266,-0.0003807651701539,-6.07057737239e-05,0.0012501596247468,-3.31421801917e-05,0.0001837073815141,3.51984347384e-05,-0.001674007845458,0.0006253013797084,-2.64684832814e-05,-0.0003743233894662,-4.8860286528e-06,0.0010283097646482,-0.0016182077941904,-0.0013933701207739,-0.0012562081165943,-0.0004041665462995,-0.0004944946971155,-0.0005023573055499,-0.0002138998068214
12121,-0.0006869154466635,-0.002386708151376,-0.0014516201048121,-6.65492276399e-05,9.96951940047e-05,-0.0002773372805343,-0.000353353957036,-0.0001105818673227,0.0011921054485862,-8.11193497815e-05,7.05171111066e-05,-1.1296163094e-05,-0.0017440114604618,0.0004784878694052,5.29482242111e-05,-0.0003694373872227,5.5219457332e-06,0.0008723082357601,-0.0014186904995474,-0.0012163320817336,-0.0013425062901133,-0.0003213020234875,-0.0006566369775052,-0.0006452329235517,-0.0001213126965969
12127,-0.0005337409531393,-0.0016365066658189,-0.0015326302312976,-6.98985146065e-05,1.61485109766e-05,-0.0003538301627663,-0.0004178757451555,-1.2481109084e-05,0.0014148694533358,-5.85606552009e-05,0.0001692785047282,-7.06158344801e-05,-0.0020738001276293,0.0004893910988195,2.13944800869e-05,-0.0002904304166261,-3.58843539865e-05,0.0009217440071967,-0.001386236452477,-0.0015329046021965,-0.0010879036157275,-0.0002781410785702,-0.0005167436664902,-0.0005163248503699,-0.000120823335109
12129,-0.0001700775485456,-0.0022074560870367,-0.0014328025019374,1.05467867131e-05,-5.49858922053e-05,-0.0001096942928001,-0.0002913510775407,2.37080159756e-05,0.0013403764381661,1.96728405673e-05,0.000174190564251,0.0001317513758422,-0.0016708595459224,0.0006370092975219,8.93986345921e-05,-0.0002565471317123,3.6589262727e-06,0.0010798471871639,-0.0013329358736456,-0.0013574000106369,-0.0011553899074809,-0.0003672950700166,-0.0004131872615608,-0.0004799611337577,-0.00014930236118
12131,0.0006373408421095,-0.0020532670951495,-0.001326698618464,1.5447100425e-05,-9.36165090209e-05,-0.0001896096693375,-0.000286400249104,-4.97358063635e-05,0.0014133484757799,-8.1086387342e-06,0.0001875492359327,0.0001202125551832,-0.0019215155426965,0.0005803416198246,2.38207589069e-05,-0.0004036053087276,-0.0001391646261967,0.0011206180184377,-0.0014845533623944,-0.0012771987770777,-0.0012885405048742,-0.0002060940923421,-0.0004778416289082,-0.0004425763263315,-6.22113670453e-05
12133,-0.0006491531359549,-0.002403267027277,-0.0012264091026032,3.06083185763e-05,0.0001429788963116,-0.0001893844158284,-0.000352782059739,-7.34557484997e-05,0.0014308068310131,-0.0002073820531311,0.0001257490561615,6.11790792308e-05,-0.0021043998181628,0.0006264608381687,3.57696280113e-05,-0.0002277273025307,-1.9665060843e-06,0.0010327967033006,-0.0013835829413469,-0.0012336218659543,-0.0011181588383796,-0.000169339038499,-0.0005683326712518,-0.0005307955501049,-0.0002984524936747
13001,-0.0017974665257984,-0.0022671561588923,-0.001680657630767,-0.0002464162432292,-0.0002907502202509,2.81539127659e-05,-0.0005052456299567,-0.0001488557566625,0.0016255690712581,-0.0001139820124396,6.09304002014e-05,-6.56830640477e-05,-0.0018227864736677,0.000391709768701,-4.27186147444e-05,-0.0002701112755976,0.0001752787991748,0.0010564619385323,-0.0014449129493619,-0.0009454185910176,-0.0005643193046938,-0.0002919444059653,-0.0004408856585368,-0.0005141871035825,-0.0001008726159761
13009,-0.0006052364168862,-0.0018726530929825,-0.0012916647104609,-0.0003036345112566,-3.24059582281e-05,-0.0003818871069024,-0.0003811354980848,-0.0002241243227128,0.0014391720933455,9.2093930149e-06,8.46782024186e-05,-9.3208472062e-05,-0.0024940106312052,0.0005765032939538,-3.78933499189e-05,-0.0002047477235828,7.961468111e-06,0.0009567147779272,-0.001407180938199,-0.0011926718860661,-0.0008070833180146,-0.0001782156495068,-0.0006577099116267,-0.0007947121118091,-9.40786714455e-05
13013,-0.0008597073623201,-0.0021929291502938,-0.0016741886538673,-0.000142163379073,-2.58360140965e-05,-0.0001363127033848,-0.0003551428176734,-0.0001164894584674,0.0015630104203689,-6.36310879796e-05,0.0001864263689223,-1.7624360924e-05,-0.0020220027372128,0.0005051379748609,0.0001052246894131,-0.0002805091581886,9.6443311918e-05,0.0009446794162856,-0.001117938982266,-0.0011591641435709,-0.000989929218157,-0.000160075489762,-0.0004700597907887,-0.0004168679968365,-0.0001263127819215
13015,-0.0009405801083494,-0.0022776434086656,-0.0016002398123628,-0.0001773477051373,-7.67389589374e-05,-0.0001110157994248,-0.0003869898664894,-0.0001211997652633,0.0015806160408802,-6.06438859142e-05,0.0001128582901006,6.1015813314e-06,-0.0021175831886174,0.0004387699762776,3.0497757102e-05,-0.000375579669029,0.0001624518546597,0.0010050107825258,-0.0010135159175764,-0.0011191520586389,-0.0009794573794361,-0.0001745335036376,-0.0003705917257401,-0.000434788662789,-0.0001146403876187
13017,-0.0018445459603156,-0.0017375394470166,-0.0017234585805917,-0.0002350167284407,-2.51020055e-05,-0.0001450770983846,-0.0004547515239253,-0.0002239859539781,0.0016251061673174,4.00990120991e-05,0.0001272126761707,-0.0001244136353314,-0.0019478051629306,0.0004997988739843,-6.43283788983e-05,-0.0003186011780695,0.0001162200392824,0.0009263002519326,-0.0015366688748258,-0.0013274786945028,-0.00085487021222,-0.0002122004322294,-0.0005736594213598,-0.0004836964241305,-0.0001468172284867
13019,-0.0010259713159839,-0.0022581269177966,-0.0015145070100754,-9.9418039678e-05,-4.37341864102e-05,-0.000345192199078,-0.0005254513840202,-0.000103659785999,0.0014263143724589,-0.0001115886204265,0.0002535475512695,-8.68228539038e-05,-0.0018313712763499,0.0003403656488439,9.42831648272e-05,-0.0001486594540025,-9.35593357987e-05,0.0009227212195483,-0.0016138671416958,-0.0012072043684606,-0.0011344325094073,-0.0001920527250558,-0.0005985619617831,-0.0005195506000844,-4.92612024071e-05
13021,-0.0014866447230147,-0.0009244657882962,-0.0016494807261812,-0.0002380368522017,4.0406354276e-05,-0.0003424593054338,-0.0006650716690556,-0.0001595146989214,0.0014986467039992,0.0001023215590898,0.0001436792615467,-0.0002749611246675,-0.0020343108793924,0.0004055870878545,-9.64875368621e-05,-0.0002328364984889,6.0682560847e-06,0.0009338572307492,-0.00192466732666,-0.00167243731137,-0.0006843702487389,-0.0001164314312807,-0.0004398536095475,-0.0006086523861442,-6.94920732883e-05
13023,-0.0018387495883,-0.0019382985032545,-0.001571034968597,-0.0002683387165014,-0.000125111717743,-0.0002179439357196,-0.0005292496615415,-0.0001336551167333,0.0016511023849316,-7.2959040517e-05,0.0001090749191611,-0.0001277272761898,-0.0023079497463298,0.0004746582535294,-1.46409105574e-05,-0.0003262659670854,7.52520014627e-05,0.0009680074723213,-0.0014873708162328,-0.0011647072977288,-0.0005206630849833,-0.0002051176372579,-0.0004683768391871,-0.0005253707905646,-4.14052573017e-05
13029,-0.0004200594679108,-0.0022334513310104,-0.0017293491257618,-0.000104325429671,-0.0001532716467276,-9.05165408512e-05,-0.000296791278366,-0.0001473989114308,0.0016523136188317,-2.42033059655e-05,6.82463224623e-05,-7.21154220359e-05,-0.0020891167905616,0.0004926746251573,4.1503034176e-05,-0.0003892744778438,0.000104928323908,0.0009429528058521,-0.0008057183715633,-0.0016048153493693,-0.0008959536186232,-0.000323333728937,-0.0006611934918976,-0.0006223516516596,-0.0001429164457766
13031,-0.0013512279831763,-0.0016107393250411,-0.0013996482542527,-0.0003668551544012,-0.0002432043256411,-0.000361023209194,-0.0004444403896922,-0.0001437094762767,0.0015703731520364,-0.0001308193487204,0.0001038769124438,-2.43128896174e-05,-0.0025544037247751,0.0005209359083771,-1.39590406833e-05,-0.000345508204764,5.25608344498e-05,0.0009785516365582,-0.0014518372407892,-0.0013926122439715,-0.0005338775191064,-0.0002065849621714,-0.0005329164067404,-0.000617611044583,-6.26925155848e-05
13033,-0.0022384522971629,-0.0013511412718886,-0.0018905363418133,-0.0002217273887805,6.74712868465e-05,-5.80302309147e-05,-0.0006277909855382,-0.000326204174346,0.0018724945130181,0.0002667516183181,7.03885195334e-05,-0.0002545839289534,-0.0019242449972771,0.0004208352064077,-0.000172247683014,-0.0002969650191517,0.0002073200605473,0.0009958657902483,-0.0018708392350591,-0.0013679419987916,-0.0004114219291643,-0.0001091150456731,-0.0006531826726988,-0.000416615389094,-4.43636623957e-05
13035,-0.001222874017123,-0.0020461310958507,-0.0017791598390626,-0.0001963261148693,-2.77133237214e-05,-0.0001201702674612,-0.0004545097896345,-0.0001192837709109,0.0015650316721473,-5.01031136501e-05,0.0001240521715213,-6.00809453101e-05,-0.0019120972437846,0.0003835349720893,5.88324161712e-05,-0.0003387492152705,0.0001281344185412,0.0010141713062538,-0.0013237692400597,-0.0011865596669631,-0.0008864661814423,-0.0001522533171319,-0.0004769280455774,-0.0004817987072333,-6.33096471994e-05
13039,-0.0013263322733196,-0.0019713897646343,-0.0016277050944319,-0.000181211709362,-4.08108664975e-05,-0.0001854516047836,-0.0005376677989118,-0.0001345215008957,0.001512315259654,1.28515589904e-05,0.0001814494819617,-8.60067460075e-05,-0.0020074922682574,0.0004566011992164,-7.7833580089e-05,-0.0003495084330743,0.0001273138836143,0.0009660631910366,-0.0013791932272962,-0.0013216220865504,-0.0008700507754525,-0.0002734516727576,-0.0005217365268939,-0.0006423361322839,-0.0001404198516342
13043,-0.0022382519264618,-0.002183936102589,-0.0016396283505672,-0.0002643628741005,-0.0002059191175415,-8.63435849171e-05,-0.0004931459758455,-0.0001920140455327,0.001754845809098,-0.0001323484443283,0.0001805751433608,-3.5445919931e-06,-0.0020837548467544,0.0003763553841275,-3.25477798076e-05,-0.000455322319296,0.0001772827480227,0.0010295053779068,-0.0013932868197422,-0.001251216432433,-0.0006898573118942,3.39710876096e-05,-0.0006499537336377,-0.0002681254061817,-3.65287463187e-05
13045,-0.000937690078435,-0.0018044738524779,-0.0015641496285129,-0.0002471803912843,-8.85307656029e-05,-0.0002537421628312,-0.0004122159798372,-9.92589891955e-05,0.0014434104994686,-0.0001138345532053,0.0001612449960998,-5.2580069552e-05,-0.0022072483917486,0.0004919607462577,-1.8369191181e-06,-0.0002946503940431,5.89694926375e-05,0.0010011702526751,-0.0013623914469434,-0.0012161157088339,-0.0008709498301067,-0.0002583219710264,-0.0004434585359543,-0.000579544788142,-0.000102481978982
13047,-0.0005119690469838,-0.0026560309995628,-0.0015523961570833,-0.0001594963713656,-4.63975595213e-05,-4.7643230703e-05,-0.0003828400345188,-8.05525470756e-05,0.0015750115196318,-6.79046729414e-05,8.97713855243e-05,-9.0386920163e-06,-0.0020740445505627,0.000439838017031,2.72083268646e-05,-0.0003567542141047,0.0001581427344425,0.0011111955793408,-0.0008981967775911,-0.0008378294278805,-0.0009492082531195,-0.0001789218340671,-0.0003183145151106,-0.0005492839743908,-9.76703436248e-05
13051,-0.0009725092632598,-0.0012007080838727,-0.0014472561899418,-0.0002281741191181,-4.36442337911e-05,-0.0003463052476997,-0.0005048463550076,-0.0001332169284075,0.0013850629303787,7.38127564964e-05,0.0001593967482055,-9.51159667746e-05,-0.0021128303391954,0.0004132308876433,-5.52297247423e-05,-0.0002555758930819,-2.947125467e-06,0.0009241339848615,-0.0016801303635987,-0.0016273535478781,-0.0009117568347155,-0.0002768535102554,-0.0005461899485271,-0.0005720300802644,-3.29275819809e-05
13055,-0.000844113564931,-0.0025990764451736,-0.0016290074776009,-5.35590005737e-05,8.71361486219e-05,-0.0002785500015478,-0.000418794089752,0.0001483686695219,0.0013139971028301,-9.61792613917e-05,0.0001117190908093,-0.0002146142434065,-0.0018477153007245,0.0005264196925135,0.0001642423742617,-0.0003085032288393,0.0001326167689567,0.0009784216237513,-0.0011262340590274,-0.001068700735927,-0.001017901212601,-0.0002556140567868,-0.0004147700504263,-0.0006861727668789,-3.78418623584e-05
13057,0.0002098699340495,-0.0022517795723728,-0.0014600255164413,-7.01594839283e-05,3.15595265776e-05,-0.0001088436213279,-0.0002995519002227,-0.0001303587123306,0.0014466008350542,-6.75360750319e-05,0.0001871885117203,3.80960602036e-05,-0.0021261010585985,0.0005294184892242,-1.46784207522e-05,-0.000346403741095,7.06910956824e-05,0.0009735324467245,-0.0012535721676316,-0.000979575305688,-0.0010819126092876,-0.0002262590795946,-0.0003436806864796,-0.0005908919384019,-0.0002053837241697
13059,7.32699639754e-05,-0.0019899680050031,-0.0012166736399311,-0.0002725215713195,-0.0001094924246856,-0.0003498931381314,-0.000373391778914,-0.000152973240445,0.0014323258506935,-4.75850196266e-05,0.0001365925120789,-8.45537373447e-05,-0.0024509725951777,0.0005818657087881,5.22695253901e-05,-0.000293860555579,-1.73298703725e-05,0.0010328573229378,-0.0012366423712073,-0.0011434359560137,-0.0007461715794002,-0.0002411011960438,-0.0004659230329195,-0.0007251794465114,1.84837889326e-05
13063,-0.0020393081771323,-0.000516858235594,-0.0017423316263802,-0.0003258986100527,0.0001020623150908,-0.0004850559032825,-0.0006808586856502,-0.0001976504199662,0.0014340729245905,4.52347321163e-05,0.0001243181243788,-0.0002031538288739,-0.0020619262559029,0.000308110915024,-0.0002261934022317,-0.0001346821177445,-4.2071583133e-06,0.0008588064665411,-0.0020326859850503,-0.001843522914811,-0.0007371960481495,-0.0002696878817735,-0.000581456322507,-0.000632435945524,-4.45675773451e-05
13067,-0.0007925885578181,-0.001729487916722,-0.0015614932997027,-0.0002040386285773,-5.42150032362e-05,-0.0002111796895496,-0.0004234067438933,-0.0001043247321354,0.0014739362436499,-9.86383143161e-05,0.0001246997006761,-4.45293282087e-05,-0.0021109693786436,0.000453916853584,-5.29315047344e-05,-0.0003169194202377,7.10205397254e-05,0.0009545353873444,-0.001165837901899,-0.0013609156855503,-0.000907326369032,-0.000282026395865,-0.0005370658734199,-0.0006611630184353,-0.0001306965774235
13069,-0.0019151613496987,-0.0012683022253462,-0.0016062112969075,-0.0002369266525433,0.0001467014561023,-0.0003335190976148,-0.0005710539041992,-0.0002361540377433,0.0015254897574015,-1.70981965209e-05,8.45116227939e-05,-0.0001504556688707,-0.0019960848667826,0.0004989369458145,4.31502501968e-05,-0.0002948971525177,1.99692548886e-05,0.0008289165560365,-0.0017481415681949,-0.0015414880783738,-0.0009356439497184,-0.0001611747377064,-0.0006091342970121,-0.0005008517620157,-0.0001204267620026
13071,-0.0014776520885911,-0.0019385609514799,-0.001786594421212,-0.0002314112625098,-7.16584913859e-05,-0.0001399379321185,-0.0005262795532521,-0.0001323652644563,0.0016229046944864,9.74195016645e-05,0.0001738445167497,-0.0001413455576377,-0.0017364825108714,0.0003693852919209,0.0001015491138974,-0.0003740250232157,6.72356324319e-05,0.0009746247504398,-0.0013456040435633,-0.00115834587827,-0.0008934232914177,-0.0001943387834787,-0.0004890830628896,-0.0004867756861978,-4.91007100549e-05
13073,-0.0008655484988603,-0.002082639030611,-0.0016758501033285,-0.0001571287321811,-3.03497889942e-05,-0.0001323858950667,-0.0003649171370885,-0.0001286276100258,0.0015600782242406,-9.85722115164e-05,0.0001478270485849,-4.14730600605e-05,-0.002054495529611,0.0004963174129468,1.43452972382e-05,-0.0003396724467018,0.0001182178194808,0.0009410240952497,-0.0012062178741761,-0.0011715919308891,-0.0008823409933008,-0.0001962501253007,-0.000351831236028,-0.0004790088912173,-9.47830575449e-05
13075,-0.0016208462065614,-0.0020085845067525,-0.0015584585739375,-0.0001595942060608,-0.0001462040545736,-0.0001612398951616,-0.0004241811931865,-0.0001842132569241,0.0014293548695473,6.68489704871e-05,0.0002136694304874,-3.31139425019e-05,-0.0018125786844318,0.0004102520025958,9.02063117086e-05,-0.000386977539848,0.0001005587610892,0.0008851911015776,-0.0016179810994132,-0.0013922082146465,-0.0009010496757883,-0.0002898390368796,-0.0004072454512687,-0.0004410189823107,-0.0001389366884305
13077,-0.0009095713481578,-0.0018346951826464,-0.0016323714817145,-0.0001876800775643,5.38732292532e-05,-0.0001977088458009,-0.0004598749600075,-0.0001600040666731,0.0015520948926623,-7.3502242382e-06,0.0001857768850614,-8.77812383845e-05,-0.0021195513105865,0.0004955319811186,-1.83982664164e-05,-0.0003393343415243,7.83064655644e-05,0.0009461268282254,-0.0013885402778209,-0.0011448946624662,-0.0008616512912212,-0.0001667909326966,-0.0004123549361586,-0.000523496534847,-9.27744424568e-05
13081,-0.0025917693715111,-0.0006927925404026,-0.0017728250400523,-0.0002299203203836,8.93987615295e-05,-0.0003679960294502,-0.0008355967739721,-0.0003049818180334,0.001745415866863,0.0002649162810564,0.0001261709606142,-0.0002771277824309,-0.001958513464225,0.0003793551191709,-0.000186107218755,-0.00037351222222,0.000128597418588,0.0008925755342587,-0.0020401675275734,-0.0015442948667395,-0.0003439856914656,-3.54170339312e-05,-0.0006239425956596,-0.0005114131346874,-9.0374385067e-06
13083,-0.0008465003236037,-0.0026371407874449,-0.0016035512021258,-0.0001486590134618,7.36156290945e-05,-7.93271204024e-05,-0.0004640785756908,3.08189760083e-05,0.0014141571932078,-6.19407959306e-05,0.0001379635925271,-1.93378392149e-05,-0.0018605735990777,0.0003829004582298,8.23433833655e-05,-0.0003784850144734,0.0001131714846769,0.0011610057160249,-0.0008760329710353,-0.0010240457250525,-0.0010760689817411,-0.0002723713588456,-0.0004946545132533,-0.0005019239021507,-9.95343983098e-05
13085,0.0003717989345252,-0.0022813895528229,-0.0014749593094349,4.36662732895e-05,0.0002012236622071,-0.0001367367500165,-0.0003401440662518,0.0001334296186994,0.001377000703658,-0.0001045982577634,0.0003054059953206,8.41966620767e-05,-0.0019476714467171,0.0007393598844501,8.38316379758e-05,-0.0002333706711059,-0.000159382298241,0.0009097787635244,-0.0013603314363853,-0.0009562860760581,-0.0011874115049074,-0.0001523442681128,-0.000317482885153,-0.0005485220890909,-0.0001341474842454
